time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_stat,anomaly,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load
14.2,0.26929,3690.8,4456.7,9.1929,26.924,42.443,2705.3,75.511,120.11,0.33872,80.126,47.576,2634.8,24.192,49.29,3102.2,23.147,65.696,230.82,341.05,93.699,77.066,32.34,8.9227,26.177,6.89,18.867,1.6382,32.424,13.901,24.57,1.2826,18.578,2.304,4.8032,2.2939,-0.0024004,0.84396,0.082098,53.462,44.081,63.017,53.854,26.707,63.128,22.455,39.992,30.966,44.892,47.823,32.675,17.741,414.19610984133203,True,1.3449514714122124,233.83992924819185,3.141505143155117,17.32772431618886,36.32966124120296,0.1378286025723895,3.223017916583973,0.9981789318230625,3.762281313227907,2.591906547510124,4.018623051078799,6.343772324615604,7.904784654548071,0.7202746194799815,6.069105943901535,2.833374739328597,2.297771533040109,1.4977269146517158,30.407785079954696,31.04844593403282,5.155843918807105,6.787517067149895,2.6763506160571104,11.495435700930326,1.3313101512500984,16.104921539962387,1.2959623276607346,2.1199517268169052,10.390247083024992,1.3236899179851,4.662197802752854,2.450451632780489,0.05574976077517805,1.2315859757264092,38.74181728716594,4.616089102165695,3.6606557200564436,13.877039840264045,7.069623081948231,9.681763954164985,3.105873778185407,1.9044017101211734,1.3336968116542853,13.358351063852258,235.6934649506608,3.0572048136470067,5.434937131100602,5.880311809952275,7.9029648356777775,2.832163576776028,35.15259013911164,5.50972221403351,1.5829359564226884
14.25,0.23949,3657.1,4480.6,9.2748,26.871,42.339,2705.5,75.628,120.63,0.33807,80.016,50.974,2633.7,25.21,49.272,3101.4,23.051,65.738,233.71,340.67,96.096,76.878,32.089,8.9733,26.696,6.7243,18.887,1.6371,32.526,13.901,24.118,1.3876,18.333,2.2642,4.8908,2.2724,-0.0024004,0.84396,0.082098,53.462,44.081,63.187,54.059,23.745,59.712,22.352,40.073,40.966,44.85,47.619,47.2,17.988,312.1955311624984,True,1.3131030417356637,200.69802183135394,1.6635145940390466,9.896327735601341,26.059931674310285,0.709388170935902,3.2085645990240366,1.3328234342398595,2.9940156590301346,2.3118772129698555,4.740857975761703,3.9380609847742853,2.537172667561855,1.1035848444709866,0.13533281958709226,2.8188846259854956,2.59869843590564,0.8315887885869849,30.549682555847635,33.060089749648,4.6333270303038,2.7560784091957715,2.5572578419088967,6.711945264909461,2.951322223058047,1.686578330946935,10.644759387749557,0.8123987640689727,9.128577191849256,2.1825654750984262,3.780466176384524,5.652723627402144,7.115939340877217,5.349791363423681,19.505369063242078,11.698801096401459,0.9557503183793964,13.324138497959462,6.814765217575836,9.193274167759792,2.901973026090225,1.7429410030962957,0.4036166924972711,7.302070076553102,202.18281360304064,18.49173663018753,3.6917778002292923,6.087019937628391,2.5375216681773876,2.8181559577504607,34.847012971350274,0.5079875545918642,0.8692992741145574
14.3,0.23961,3682.9,4516.9,9.3224,26.997,42.412,2700.9,75.333,120.2,0.33845,80.023,48.209,2630.5,23.301,50.545,3098.4,23.373,65.746,230.73,340.59,92.952,77.183,32.089,8.9733,26.696,6.7243,18.887,1.6371,32.526,13.901,24.118,1.3876,18.333,2.2642,4.8908,2.2724,0.027457,0.83619,0.10771,53.9,44.211,62.742,53.623,23.733,62.526,22.19,40.027,32.829,47.796,48.01,36.271,17.205,238.1972840594901,True,1.265496265077085,203.24274917334165,2.1351817656943237,6.5803539955536,22.47507371212102,3.1834790406070916,1.9459917922811494,1.1412812174566787,4.939788918371583,4.526468216578584,4.225224807541423,2.09968731304726,5.302940826192136,0.8718772524487274,12.302673719628581,1.265637037789057,2.968395569853624,2.782658929875335,31.2915827300176,31.6255699473452,6.8547484337130244,3.2341449200176875,4.434333703208036,6.390908045332999,2.782262274062068,1.9484811896930512,9.951545760078519,0.9493257306001537,8.808847970991154,2.4927355243157274,3.588338006908201,6.7295355137087105,7.70816877836033,5.440983301617339,20.218034073429013,11.856725692814615,1.1473989799602675,3.730591491542988,1.4069890938865648,5.251383228048411,1.5938647866933295,4.719524075934246,3.6797015983896806,15.69671785112925,204.7100896102487,4.473778401173201,5.684280794404887,6.0958970460666295,5.3018355938112744,1.264860022304886,36.06235038367279,4.857461990805028,2.91112800670225
14.35,0.26828,3700.3,4504.1,9.3633,26.835,42.223,2703.4,75.098,120.52,0.33743,79.954,49.37,2630.9,25.188,49.243,3100.2,22.781,65.734,233.51,340.39,96.657,77.098,32.268,8.8354,26.755,6.953,18.317,1.6611,32.901,13.782,24.297,1.3441,18.904,2.2899,4.8463,2.363,0.027457,0.83619,0.10771,53.9,44.211,63.967,53.711,25.619,59.457,21.789,40.285,36.245,44.781,47.845,44.761,18.621,174.29965404348513,True,1.290813821662798,217.79334802853566,4.421983121016098,6.388714071268852,15.934515895525958,2.1794608905484347,0.892268824115971,1.0189809567046924,7.731104906349752,2.2680567149963933,5.3323856987469265,1.4228895232694043,2.1900699187610386,0.8410919643323558,0.2709431283678346,2.784818624870104,2.142290739071396,0.8097436850470492,30.899120259464823,33.164890131671655,5.80814399421255,5.140089399053438,2.121251922034539,12.032736604409143,5.549091135148283,0.5201598667761691,1.5416695287220892,13.033922603178704,17.79713035837682,11.667081448418903,3.820098888366522,2.6965086274163768,4.279086005310674,1.2734041906414857,32.65607023692271,4.794827177028773,9.044912908674176,3.897665827244248,1.3472857074168874,4.792354024040738,1.619123071545383,4.742198652412618,5.408394336447518,12.5716759840645,215.14303017063062,20.244508024065226,1.485071236324352,5.974863201937177,2.189455885118905,2.7844532493489353,35.042335134660675,5.193635454550787,0.71832423063779
14.4,0.2641,3706.1,4521.1,9.2654,26.913,42.238,2699.1,74.41,120.34,0.33866,80.098,49.8,2628.9,24.984,50.342,3098.7,22.759,65.758,231.06,340.39,92.439,77.093,32.268,8.8354,26.755,6.953,18.317,1.6611,32.901,13.782,24.297,1.3441,18.904,2.2899,4.8463,2.363,0.027457,0.83619,0.10771,53.9,44.211,63.867,53.507,26.031,62.138,21.937,40.134,37.512,47.326,48.146,40.017,18.675,138.63207486702134,True,1.3455705631559636,218.28118406824868,5.410519696468702,4.713600369102209,23.128748584720142,0.9849043669779971,3.246782133562607,0.689864881580803,15.753741157012323,2.426831296811838,4.649047247905179,1.703526638832581,0.9933400775875885,0.3517782749363248,1.742062980658909,0.6314233875106317,2.0043807493113084,1.02278643702954,31.567404888346758,32.83638182320916,8.056725755737048,5.8718252535450555,2.176391133051841,11.77532835379606,5.6029969269501345,0.5311382703425047,1.5283094584996608,13.32218917388877,18.04430868476883,12.39359099158256,3.916726835164109,3.0901638010172245,4.663934546058935,1.4020438693287278,33.08265508899013,5.081705066278953,9.591239897919575,3.79290029450306,1.4294153780433168,4.942832594050818,1.6916067797056296,4.829837845832719,4.86122940974787,17.30486487804296,219.126071407997,6.263275370914816,5.588234759884689,6.606185766394215,0.994358547730478,0.6318015512477507,36.92407736173684,6.988681465814573,0.9152210706134832
14.45,0.24734,3662.1,4541.6,9.3783,26.757,42.102,2702.7,76.142,120.31,0.32467,80.135,51.156,2630.2,25.345,48.95,3098.3,23.917,65.795,234.75,340.21,96.729,76.983,31.794,9.0394,25.99,6.8964,18.583,1.6902,32.839,13.834,24.321,1.2267,18.813,2.2892,4.8455,2.2926,0.027457,0.83619,0.10771,53.9,44.211,62.66,54.691,24.294,58.349,22.011,38.666,41.503,44.103,47.898,38.948,15.928,76.90657950155939,True,1.4303894208303538,202.0250181582101,0.30339305460087485,0.9111073358194447,17.238936322306053,5.5632057943567235,3.0637015402811025,0.07717725294656982,5.002409222472238,0.009904148854122236,12.280500666565274,3.247833835365453,3.2882441196754453,0.20812742210106103,0.6987694331821902,4.3910829867436885,1.699669889816079,7.0259677314763085,34.68925541989298,38.43961454527539,7.353354208682498,8.423689622515877,0.14164940034582554,2.6704204585705016,5.597024226272207,18.520124781275694,1.560291665111402,10.237647744616346,29.439457699833657,12.581346241592867,1.834475214290023,2.129119245457376,2.720414922040935,1.2917701342932733,30.397041475168482,3.465993948934507,1.4523331142251705,4.219836314117344,1.4769242821653485,5.625309995874257,1.5491389492573866,5.780537308062172,3.64768562006116,4.358276700692035,202.07012271603176,29.426976829104824,5.160581717304835,13.796833017608632,3.287091666864182,4.389919802950315,39.4198595075925,4.259940212770764,7.248408477481702
14.5,0.24647,3638.1,4592.4,9.1534,26.73,41.932,2699.5,75.702,120.57,0.32445,80.174,51.978,2628.7,27.047,50.791,3098.3,23.423,65.826,232.59,339.85,92.83,76.974,31.794,9.0394,25.99,6.8964,18.583,1.6902,32.839,13.834,24.321,1.2267,18.813,2.2892,4.8455,2.2926,0.027457,0.83619,0.10771,53.9,44.211,63.072,54.083,24.38,63.015,21.699,38.693,43.922,48.365,48.171,45.649,17.105,146.02011204588706,True,1.4663040969061647,206.29778347504097,4.05527042295476,9.513955910087066,34.52618820149181,4.722221476961574,14.630332294303345,0.21456967202262006,1.3717024013547932,2.612799215643926,11.927993136360556,1.8504440667511417,5.888452883475309,0.5427567342846132,14.153976570184987,2.4283186718054623,1.3101711328674686,3.3736831865216863,35.87089109353109,38.708847859524155,8.23768867581635,1.921105462157057,0.9506757449898575,2.5783890785118806,5.899709260506445,18.342955981893994,1.582599424550575,10.754160260372112,31.389794674549215,13.293695186592378,1.7939818193248953,2.3371586074602644,2.9618161914424626,1.2697206096283398,31.41585864028289,3.772443793700535,1.600994105226935,4.171072805116182,1.5902486906364555,5.57094301870413,1.683458879759536,5.723783949694201,0.22148229863351312,5.8401229107492565,207.3848341864033,2.426539698682556,5.668277231183434,13.597922776180797,5.888524502048572,2.427849386999533,41.85809639000266,2.744357361911021,3.556181157934241
14.55,0.29409,3632.6,4545.2,9.3439,26.582,42.406,2700.1,74.946,120.12,0.3327,80.041,51.101,2627.9,25.512,48.754,3098.0,23.098,65.838,233.27,339.68,96.087,77.015,32.05,8.9499,26.119,6.9422,19.113,1.71,32.351,13.714,23.835,1.2748,18.794,2.259,4.8646,2.2649,0.019464,0.85028,0.10582,54.145,43.444,63.624,54.049,29.032,62.507,21.775,39.074,41.341,43.651,48.0,32.844,17.881,250.79840026248468,True,1.5483218684681472,231.69630347178617,5.1029575308598485,1.4154955780970033,21.373678021921908,13.244583117252859,4.947356546739972,0.5552052544463552,9.028095412519205,0.010197218713957656,9.57015287410617,0.24602350201018547,3.2252329288134245,0.8303511120951597,1.8972363663148128,5.330770243559886,0.792756648845077,1.0551595927541888,36.660652025108035,38.37232089364905,8.39169368490513,8.917949282198059,0.541353353033772,10.322728199164969,0.6127504877888426,12.00474111615272,0.6311432950037382,0.30735674124536705,37.366663207888365,3.9745472133410167,12.86947762672369,6.8878129401268735,0.5545486573185799,5.223903615419648,16.753983353456757,4.149975306115448,2.18550721808301,0.21135419312217116,4.82032651597545,3.578971842606338,3.698508000507566,3.663324424802917,4.109967208504377,3.7559413187477024,232.64608087492715,5.24706261057508,5.688076181432475,13.472473792793181,3.224981294555401,5.330717548001138,40.15411107633009,3.410973168755045,1.210682613678373
14.6,0.29585,3637.8,4492.1,9.3049,26.675,42.101,2700.9,74.738,120.7,0.32957,80.162,50.217,2629.0,23.51,50.846,3100.6,23.239,65.803,234.14,339.52,93.606,77.286,32.05,8.9499,26.119,6.9422,19.113,1.71,32.351,13.714,23.835,1.2748,18.794,2.259,4.8646,2.2649,0.019464,0.85028,0.10582,54.145,43.444,63.534,54.685,28.859,61.303,21.457,39.456,38.738,48.492,47.918,49.072,17.526,289.35643923454126,True,1.6119165976241914,231.61876372785167,3.8703102297210674,6.088465900866451,20.31465758868486,6.691126615937141,7.103376766043409,1.6809181385380754,12.157713576970602,8.128717713867983,10.775417339304042,0.6240137301238888,0.10227231522476155,1.7326219599928243,13.918295194794624,2.602403367839134,0.47827336918784424,2.1246235816990855,34.53275713014101,37.40206045008779,8.61908573665637,1.798369306599319,5.368767472128968,10.542011681652532,0.5363268722316599,12.305341925116489,0.6004110533180942,0.2791668622153287,35.93556880006144,3.6130097259548473,13.840882860795405,6.464705476919502,0.5363900753662548,4.723530847022085,15.906589521457358,3.7815455401422438,1.9725725119657398,0.20129592699668766,4.484933920000107,3.5325496305237936,3.4957593404030303,3.602847563488412,3.1625062592097244,6.803224246134766,230.44165376394315,10.335792459821219,4.634848182801035,11.882174700630399,0.10287995355748866,2.601799031506844,38.56948964603933,9.455785706606116,2.37176448025142
14.65,0.27536,3629.3,4483.8,9.2882,27.182,41.992,2702.8,74.548,120.04,0.3145,80.382,49.77,2630.9,25.212,50.535,3100.0,23.26,65.849,234.68,339.74,95.094,77.566,32.253,8.8448,26.503,6.7986,19.209,1.709,32.693,13.838,23.984,1.1732,19.025,2.2535,4.8579,2.3677,0.019464,0.85028,0.10582,54.145,43.444,63.243,53.473,26.546,59.799,22.175,38.007,37.424,47.773,47.867,31.031,17.439,448.1042391367223,True,1.434788462758745,204.3640150128126,4.022723017724736,5.196143938502188,21.399315762693984,8.776383767328023,9.955347643805103,3.013064305712732,10.945575234539287,0.009344515414887709,18.901715905776538,4.258623131833656,1.0255245694429609,3.1616043991841076,0.39394249760891276,1.3049784724800777,1.0992501247517728,2.1891914697039163,34.158958037689,37.971546641745874,9.126095717920615,9.695958627302652,12.414254200790372,14.174547922824182,6.866342720972047,0.026851951813432116,6.469602604817568,0.6569709871587068,33.83065304943581,9.916060297316903,3.397743381928702,2.7232040760710046,5.927625813864356,1.8878504456290846,13.221350934868273,1.4356565223308015,7.235893390456442,0.18708829003292582,3.9899173798803953,2.9470369053448584,3.581941884690053,3.1566963707042444,1.5769246688488863,10.97140308469822,202.33222077927888,18.000614587443586,12.136660635497105,18.720501259072876,1.0253110994604275,1.3057172918559712,38.58783551847372,5.956339331477064,2.5569359104289555
14.7,0.27116,3680.8,4453.1,9.2991,26.721,42.156,2702.5,75.101,120.73,0.31527,80.324,47.606,2630.0,24.976,51.039,3101.5,23.355,65.917,233.87,339.36,94.757,76.806,32.253,8.8448,26.503,6.7986,19.209,1.709,32.693,13.838,23.984,1.1732,19.025,2.2535,4.8579,2.3677,0.019464,0.85028,0.10582,54.145,43.444,62.358,53.841,26.959,59.67,21.29,37.912,31.055,48.94,47.93,50.486,17.259,433.15050638137507,True,1.5933989074468582,204.04306968374163,3.311126573066113,9.396645314000693,21.603833596732347,4.777007546225782,3.0457199477798644,2.872084001459299,5.367885441728343,7.597930277464888,19.048807996389534,2.497877423478921,7.693751869777807,2.8144480737282946,2.2332942551284685,3.018399875442358,1.9311012719971368,2.7357384431351437,35.57489458987605,37.16938842895483,8.722966015677873,2.1438772925771703,6.60705241797628,14.977089486790613,6.953383904980857,0.025972148996336257,6.831637433591013,0.5777632597331062,34.248704166715214,10.276284298785244,3.53344054808903,3.292941913473374,5.997811612050824,2.0928776193242054,11.815328164533497,1.5001404197336135,7.351843120099977,0.18985922223487425,4.13713059584257,3.1554922266337067,3.681664595826943,3.529992878818123,6.256441242178842,4.3027929389127735,205.77678584038213,18.53162489630732,3.9930175843242304,19.635749947001226,7.693391420798651,3.017698701005824,38.782605697832246,5.658216546976634,2.974255420407492
14.75,0.25243,3691.7,4463.9,9.3519,26.845,42.233,2696.5,75.154,120.05,0.32988,80.072,49.196,2625.1,26.077,48.959,3096.0,24.119,65.896,232.35,339.71,94.143,76.921,32.012,9.0233,26.109,6.8308,19.054,1.6629,32.943,13.901,23.945,1.1595,19.251,2.2594,4.9559,2.3454,0.019464,0.85028,0.10582,54.145,43.444,63.44,53.41,25.017,61.574,21.639,39.369,35.734,44.125,48.06,31.25,15.451,490.2878032222178,True,1.4178676070092413,182.7208047641899,4.766168607459974,6.281059669236722,19.713561105902002,2.298412528517407,2.469591759847914,1.7582759085933517,2.698695466105679,0.008690350322081085,11.197114079220155,4.022142046025392,2.70696273873243,2.010768239845686,4.509433177174449,4.168839393665523,0.21131922568464184,7.989431008342578,33.16635277043541,35.02380290074099,10.7592214063075,5.902497764487071,2.6967152525644273,8.297119778921996,2.533117476678014,6.673422725543572,4.466636441866633,3.3780992510566317,13.76401531401244,15.444351832344385,0.16966966520214052,2.440403332580767,7.2218230189164085,0.2611841939139542,11.396234008671458,9.881832464028761,4.073800066998567,0.18386852840704082,3.9684755152776257,2.846170962832358,3.3631538904962315,3.052434661414201,2.716482915415356,8.340731522592197,184.01150202861376,8.833518365185016,8.112890557850912,13.17934525975006,2.7065202986130994,4.1684586251214615,37.61556129722678,5.362984984614631,8.282495157799895
14.8,0.2547,3675.2,4433.2,9.3229,27.39,41.984,2699.6,75.479,120.74,0.33079,80.147,51.026,2628.4,24.354,50.364,3095.9,22.14,65.886,233.01,340.27,95.625,77.451,32.012,9.0233,26.109,6.8308,19.054,1.6629,32.943,13.901,23.945,1.1595,19.251,2.2594,4.9559,2.3454,0.026091,0.84351,0.10538,52.54,43.854,63.725,53.776,24.794,59.605,22.254,39.258,41.121,47.376,48.373,50.816,20.11,508.73386165798917,True,1.4789584345372875,186.44825053352807,1.8308737224545246,11.046090115117186,19.324407049031823,18.4656971703484,8.683465516184661,2.186528255358587,0.8059461321810847,2.2902345772460495,10.706753303579928,2.1623369842722058,2.463112697929939,2.7476824733845056,5.010119984252141,0.670638645444328,0.023186903543211738,5.486701790843813,33.646272382237676,35.69370719391954,11.449412506086045,7.255618766709901,7.325622096822438,9.017714180343473,2.6362281910844056,7.033889487792633,5.399920054063631,3.3323428824603187,13.82798813866144,15.481528670491828,0.17070939187447204,2.1248200807063675,7.336391418820557,0.2523730252004746,13.11852075910591,9.352676295680773,4.358406357469327,3.088578525540106,11.002788047391487,2.381560754020815,19.495606594196023,1.416585264636632,4.753200538383883,3.9246093270515674,185.65052179485932,19.990530511163673,13.735801285916843,13.342088269109032,2.462214732479553,0.6683270853613884,38.40272856152906,4.434543737288874,5.1932155082992075
14.85,0.2769,3650.3,4471.6,9.2228,27.098,42.164,2695.1,74.97,120.15,0.33715,80.183,49.29,2623.9,24.388,51.285,3093.6,23.676,65.905,234.45,339.66,93.142,76.964,31.791,9.0093,26.397,6.7813,18.828,1.6801,32.798,13.979,23.911,1.1184,19.092,2.3209,4.8342,2.19,0.026091,0.84351,0.10538,52.54,43.854,63.934,53.639,27.321,63.368,21.732,40.247,36.011,49.507,48.401,33.643,16.495,377.7457044268643,True,1.7556676403861171,205.26387344698546,1.0566908916867421,5.624643031776898,33.08873123246164,7.118250654775822,7.1596152331949545,2.356092546426821,4.618962666085634,0.009884197700917235,8.666851505949658,3.6674869422732486,2.3588884309836398,2.545876285912131,5.838935801743068,3.960650129220519,0.1355102479577835,4.979358521185067,33.881395388907,37.15047271633902,11.52169881968293,7.4843285270773885,2.7836338735489563,4.003744504516888,1.8980126911486261,0.7748250783383528,9.093170656459204,11.199010243490427,22.519094286420394,17.040106126866355,3.8055452114852675,1.842573955044715,13.240154668598066,4.417071462105028,38.81117467622358,3.2324928456750546,16.499877829814196,3.1593525685625448,13.055429159959061,2.8134668043900195,23.577709253188388,1.4509906949552285,6.820430689687816,5.232160151727228,205.7769961909122,1.9725670477260224,12.006331707928984,10.675710035014706,2.3588564868660025,3.9614485449759003,38.8714168494969,2.704148974927831,5.2734601860095465
14.9,0.28012,3674.8,4480.4,9.2501,26.607,42.278,2696.9,74.793,120.59,0.33533,80.086,50.838,2624.6,27.05,49.068,3095.2,22.148,65.908,235.07,339.38,96.44,77.191,31.791,9.0093,26.397,6.7813,18.828,1.6801,32.798,13.979,23.911,1.1184,19.092,2.3209,4.8342,2.19,0.026091,0.84351,0.10538,52.54,43.854,63.512,53.534,27.004,60.166,21.565,40.469,40.565,44.378,48.506,46.305,20.122,262.0958245400585,True,1.8366416637932526,203.53958278158802,2.346320917180878,3.661059751088853,28.50432855827823,9.789367931620253,1.2491364242750655,2.054149943086848,6.671146140317219,4.90255694257831,9.908665467595036,5.145833086265355,2.072829143907166,2.449771906345128,12.69547330806729,3.9395997869739254,0.5928016164520075,5.49835098276889,32.839350270545395,36.341913777693385,9.96310707063064,5.94277071319113,1.5064524438746634,4.074479062763594,1.8699409384273,0.7604977792224007,9.298148390940996,10.358612784722242,23.166889981816063,16.54476537474827,3.82199430701714,1.6876356202080536,13.189666825727745,4.9007046421951515,39.15218480676425,2.975123372375725,16.263400508256687,3.090497341634953,12.557243289853956,2.594549343287454,22.53025678911052,1.4158939417645366,4.185733935651598,6.848737876184645,201.95904991203543,17.831919839220678,7.851732626645048,10.388836815772391,2.0738570850907285,3.938963063062471,37.4621294645765,4.19844349030428,5.308174425656744
14.95,0.29972,3662.5,4494.6,9.2927,27.167,42.339,2693.7,76.026,120.34,0.34607,80.203,50.505,2622.4,24.981,51.729,3094.3,22.305,65.909,233.3,339.26,92.832,77.152,32.236,9.0225,26.124,6.9823,19.196,1.6618,33.035,13.938,23.637,1.2712,18.944,2.2523,4.9173,2.2918,0.026091,0.84351,0.10538,52.54,43.854,64.23,53.889,29.853,61.066,21.475,41.421,39.586,50.536,48.818,39.875,19.757,107.52872078854146,True,1.7773372745555633,216.6397937556576,0.8713897013530411,0.6686868056497968,27.016801039247284,10.73064089780418,1.132829977239027,2.4262173553904174,11.769394999059557,2.6319799689694747,5.470537822744266,4.778122803390465,0.9016348641070868,2.6143299492076717,2.6432683451442167,5.931931635706305,0.8519043057396201,4.55223400792374,35.27327344202142,36.78178542511102,11.27473239941405,5.018895580495259,0.773634234453454,16.292438187047097,2.551906829036941,3.954603072258918,3.239747769204423,2.9088452255243737,13.843170900926948,20.11912629572712,1.183493891506157,3.692096604978345,3.1009154891577015,10.008535295144931,10.65727789897077,4.694829266525536,1.5550397001056515,3.4005551871757462,12.70458643549284,2.6946610994013844,21.750302704681364,1.5992813290537353,8.800854096271033,0.7761358224937132,218.88076797850894,14.891506736445155,10.150359574521264,7.177548227968067,0.9028530933447056,5.933005464932007,40.47312600483488,6.356216484026541,4.348348669320229
15.0,0.30332,3664.5,4488.3,9.3566,26.684,42.24,2696.9,74.838,120.37,0.34395,80.317,48.991,2625.2,25.363,49.508,3095.3,23.544,65.941,236.92,339.24,96.352,77.529,32.236,9.0225,26.124,6.9823,19.196,1.6618,33.035,13.938,23.637,1.2712,18.944,2.2523,4.9173,2.2918,0.026091,0.84351,0.10538,52.54,43.854,64.196,53.965,29.499,58.498,21.666,41.678,35.13,45.396,48.652,39.409,16.777,54.833666250343086,True,1.7469212753916785,216.01161902754484,1.109185666954074,1.391782395772858,19.636007343337194,8.215730312301622,0.30070381764878074,3.0433341246156993,4.3523869570440405,4.89222983816204,6.581513964275573,0.6928847152944624,3.312480633510794,3.631248590986414,0.1343130691835139,2.2422024928827717,1.6021074056996318,3.760993212874157,32.991298776937576,36.46851494752257,10.184311857890291,10.425121420242549,8.987368772876858,16.56712386151445,2.3799881433253334,3.7710649934765184,3.2286349808616697,2.5772578697439643,13.388029479105514,18.413564178249747,1.1976793848650182,3.26780655047502,3.16459683080204,9.792397195497003,9.916565439792933,4.573920476505944,1.5054555931655043,3.2069200405172564,11.90352919464657,2.4363800400325077,21.59353654743048,1.5243879435595578,8.692852316922098,1.9012220817943435,215.21454460999414,28.612397195032866,9.438349053027274,6.459237198549498,3.312132797063106,2.2435783202925856,37.00688271741144,1.9335931380749982,4.132955124646054
15.05,0.25956,3682.3,4510.5,9.2663,27.078,42.377,2692.8,75.313,120.56,0.3422,80.28,51.296,2620.8,26.417,50.441,3093.1,23.329,65.999,237.04,339.16,93.171,77.18,32.12,8.8982,26.593,7.0675,19.137,1.6633,33.148,13.905,23.589,1.455,18.837,2.3203,4.794,2.3196,0.010669,0.84449,0.096739,53.764,43.968,62.127,52.757,25.707,60.888,21.431,41.0,41.913,47.554,48.64,45.537,17.309,112.76521435018017,True,1.8312852214385347,184.84260676455568,3.9436050297134972,3.7876749413889974,28.103082199178626,7.696513080459556,0.2758998164839438,2.2752993005105853,1.2964810934356916,5.04694820170948,7.5880192299895715,3.486648789483369,3.095920150760132,2.2708602299603773,6.918612482674029,0.8407445221488445,0.6346556382599867,2.1720832480737204,32.85723087654726,35.319219015931395,9.982884693520658,3.6109816733413687,0.3361877682987867,11.341561741053352,5.5018776770619,6.349746843449608,8.066553152789789,4.940741153373414,14.140398290788607,22.93347484035899,1.2902150891106798,3.126820940998373,8.195751813925451,14.594415636808664,35.877643633051875,10.410711623632974,0.9701592966376349,5.243988799615015,14.559918907391463,2.2552379255116404,1.347102468410954,3.8863249261616337,7.599526274682651,17.579160674666955,186.45603689465753,15.152233116786189,8.59008016632397,9.2178894118339,3.09744441282723,0.8395009833542664,35.43002219761107,2.0207636792677452,2.452847225826514
15.1,0.25993,3653.4,4404.7,9.233,26.442,42.392,2693.7,74.96,120.12,0.34408,80.335,48.217,2621.5,25.193,49.999,3091.8,22.865,66.038,234.53,339.96,95.895,77.601,32.12,8.8982,26.593,7.0675,19.137,1.6633,33.148,13.905,23.589,1.455,18.837,2.3203,4.794,2.3196,0.010669,0.84449,0.096739,53.764,43.968,62.623,54.024,25.671,61.375,21.317,40.77,32.853,46.531,48.948,33.269,18.371,256.2292046134285,True,1.855293120970033,180.74569922800615,0.2185024400258016,11.083323823020342,31.85405362277124,17.220837931061414,1.9380822431350124,2.6545385158731603,0.9931804119278682,2.337695272265643,7.261179556297432,1.4813723154670746,5.34492860753351,2.9304983549867307,0.8745251730896072,0.5550570957772095,0.5236418001045715,0.6396790083650365,32.27686937944459,31.207242956011445,10.773557773693213,1.499717035475228,9.602882473246595,12.12091554195502,5.611414261151618,6.205843901551709,8.229406748810307,4.777737033807735,13.69062989915669,20.870244533778934,1.3018348276851848,2.6409426171027004,7.9430985269623715,13.227797100240403,35.01543471596445,8.329061364343486,0.9191887785938238,4.986439547960441,13.525602337681253,2.2588423637824673,1.3013675380608953,3.640650780926783,2.270368653460478,3.934372042854315,181.48528149130382,11.877799417248042,6.316219175419629,10.393514200848612,5.346362059372142,0.5555407881243929,33.98006888947875,3.21546670759394,0.30291162505652713
