time,A Feed,D Feed,E Feed,A and C Feed,Recycle Flow,Reactor Feed Rate,Reactor Pressure,Reactor Level,Reactor Temperature,Purge Rate,Product Sep Temp,Product Sep Level,Product Sep Pressure,Product Sep Underflow,Stripper Level,Stripper Pressure,Stripper Underflow,Stripper Temp,Stripper Steam Flow,Compressor Work,Reactor Coolant Temp,Separator Coolant Temp,Component A to Reactor,Component B to Reactor,Component C to Reactor,Component D to Reactor,Component E to Reactor,Component F to Reactor,Component A in Purge,Component B in Purge,Component C in Purge,Component D in Purge,Component E in Purge,Component F in Purge,Component G in Purge,Component H in Purge,Component D in Product,Component E in Product,Component F in Product,Component G in Product,Component H in Product,D feed load,E feed load,A feed load,A and C feed load,Compressor recycle valve,Purge valve,Separator liquid load,Stripper liquid load,Stripper steam valve,Reactor coolant load,Condenser coolant load,t2_time,t2_A Feed,t2_D Feed,t2_E Feed,t2_A and C Feed,t2_Recycle Flow,t2_Reactor Feed Rate,t2_Reactor Pressure,t2_Reactor Level,t2_Reactor Temperature,t2_Purge Rate,t2_Product Sep Temp,t2_Product Sep Level,t2_Product Sep Pressure,t2_Product Sep Underflow,t2_Stripper Level,t2_Stripper Pressure,t2_Stripper Underflow,t2_Stripper Temp,t2_Stripper Steam Flow,t2_Compressor Work,t2_Reactor Coolant Temp,t2_Separator Coolant Temp,t2_Component A to Reactor,t2_Component B to Reactor,t2_Component C to Reactor,t2_Component D to Reactor,t2_Component E to Reactor,t2_Component F to Reactor,t2_Component A in Purge,t2_Component B in Purge,t2_Component C in Purge,t2_Component D in Purge,t2_Component E in Purge,t2_Component F in Purge,t2_Component G in Purge,t2_Component H in Purge,t2_Component D in Product,t2_Component E in Product,t2_Component F in Product,t2_Component G in Product,t2_Component H in Product,t2_D feed load,t2_E feed load,t2_A feed load,t2_A and C feed load,t2_Compressor recycle valve,t2_Purge valve,t2_Separator liquid load,t2_Stripper liquid load,t2_Stripper steam valve,t2_Reactor coolant load,t2_Condenser coolant load,anomaly,t2_stat
14.3,0.23961,3682.8,4516.7,9.3206,26.999,42.343,2702.6,75.375,120.38,0.33864,79.993,48.208,2631.5,23.28,50.541,3098.8,23.37,65.747,230.69,340.75,94.672,77.201,32.09,8.9735,26.697,6.7255,18.886,1.6355,32.527,13.901,24.121,1.3733,18.346,2.2634,4.8895,2.2714,0.027463,0.83621,0.10763,53.902,44.209,62.74,53.621,23.732,62.469,22.308,40.033,32.826,47.785,48.001,41.362,17.212,1.2654962650770878,203.24274917334137,2.13518176569432,6.580353995553561,22.475073712121194,3.18347904060709,1.9459917922811596,1.1412812174566787,4.9397889183716,4.526468216578593,4.225224807541433,2.0996873130472724,5.302940826192167,0.8718772524487283,12.302673719628519,1.2656370377890578,2.968395569853623,2.782658929875331,31.291582730017577,31.625569947345177,6.854748433713004,3.234144920017701,4.434333703208039,6.390908045333039,2.782262274062083,1.9484811896930496,9.951545760078595,0.949325730600155,8.808847970991142,2.492735524315721,3.5883380069081965,6.729535513708688,7.708168778360349,5.440983301617349,20.218034073429013,11.856725692814605,1.1473989799602682,3.730591491542985,1.4069890938865626,5.251383228048413,1.5938647866933304,4.719524075934235,3.679701598389688,15.696717851129227,204.71008961024853,4.473778401173223,5.684280794404896,6.0958970460666455,5.301835593811306,1.2648600223048871,36.06235038367277,4.857461990805028,2.9111280067022447,False,23.425106940381976
14.35,0.26825,3700.2,4504.0,9.3629,26.825,42.3,2701.6,75.065,120.4,0.33731,79.994,49.375,2630.0,25.219,49.246,3099.9,22.783,65.736,233.46,340.22,94.62,77.093,32.269,8.8357,26.756,6.9537,18.316,1.6596,32.903,13.78,24.302,1.3455,18.906,2.2878,4.8422,2.3606,0.027463,0.83621,0.10763,53.902,44.209,63.964,53.709,25.616,59.506,21.668,40.289,36.262,44.79,47.837,41.282,18.614,1.2908138216627998,217.7933480285354,4.421983121016087,6.388714071268808,15.934515895526093,2.179460890548434,0.8922688241159727,1.0189809567046906,7.731104906349723,2.2680567149963937,5.332385698746931,1.4228895232694092,2.1900699187610515,0.8410919643323549,0.2709431283678334,2.784818624870123,2.1422907390713926,0.8097436850470503,30.89912025946477,33.16489013167162,5.8081439942125215,5.140089399053449,2.1212519220345354,12.032736604409182,5.5490911351483065,0.5201598667761719,1.5416695287220856,13.033922603178706,17.797130358376773,11.66708144841889,3.82009888836651,2.6965086274163594,4.279086005310667,1.2734041906414866,32.65607023692262,4.794827177028766,9.044912908674151,3.897665827244224,1.347285707416886,4.792354024040715,1.61912307154538,4.742198652412604,5.408394336447503,12.57167598406451,215.14303017063037,20.244508024065276,1.4850712363243577,5.974863201937187,2.1894558851189183,2.784453249348952,35.04233513466064,5.193635454550778,0.7183242306377903,False,20.32895760327417
14.4,0.26406,3706.0,4521.0,9.2687,26.931,42.159,2700.9,74.429,120.39,0.33871,80.057,49.788,2629.7,24.942,50.337,3098.9,22.755,65.758,231.01,340.57,94.614,77.099,32.269,8.8357,26.756,6.9537,18.316,1.6596,32.903,13.78,24.302,1.3455,18.906,2.2878,4.8422,2.3606,0.027463,0.83621,0.10763,53.902,44.209,63.865,53.506,26.028,62.107,22.065,40.119,37.476,47.314,48.136,41.531,18.682,1.3455705631559651,218.2811840682485,5.410519696468681,4.71360036910218,23.128748584720327,0.9849043669779978,3.2467821335626112,0.6898648815808016,15.753741157012277,2.426831296811838,4.649047247905181,1.7035266388325896,0.9933400775875945,0.35177827493632446,1.742062980658901,0.6314233875106343,2.0043807493113066,1.0227864370295423,31.56740488834671,32.83638182320914,8.05672575573701,5.871825253545067,2.1763911330518377,11.77532835379611,5.602996926950153,0.5311382703425074,1.5283094584996582,13.322189173888788,18.044308684768794,12.393590991582542,3.9167268351640963,3.0901638010172046,4.6639345460589325,1.4020438693287247,33.08265508899008,5.081705066278938,9.59123989791954,3.7929002945030414,1.429415378043315,4.942832594050789,1.6916067797056258,4.829837845832708,4.861229409747855,17.304864878042974,219.12607140799685,6.263275370914839,5.588234759884707,6.606185766394223,0.994358547730484,0.6318015512477536,36.92407736173683,6.988681465814566,0.9152210706134841,False,19.31768796156724
14.45,0.2473,3662.0,4541.5,9.3711,26.727,42.172,2701.3,76.151,120.4,0.32444,80.17,51.176,2629.7,25.397,48.951,3098.3,23.916,65.794,234.71,340.08,94.547,76.987,31.795,9.0398,25.992,6.8966,18.582,1.6887,32.841,13.832,24.326,1.243,18.804,2.2857,4.8395,2.2894,0.027463,0.83621,0.10763,53.902,44.209,62.66,54.69,24.29,58.349,21.911,38.654,41.562,44.106,47.887,41.152,15.929,1.4303894208303538,202.02501815820986,0.303393054600871,0.9111073358194393,17.23893632230613,5.563205794356705,3.063701540281103,0.07717725294656959,5.002409222472204,0.009904148854122191,12.28050066656528,3.2478338353654554,3.2882441196754617,0.20812742210106014,0.6987694331821841,4.391082986743716,1.6996698898160703,7.025967731476301,34.68925541989292,38.439614545275326,7.35335420868246,8.423689622515854,0.14164940034582485,2.670420458570496,5.597024226272187,18.520124781275683,1.5602916651114076,10.237647744616272,29.439457699833568,12.581346241592838,1.8344752142900194,2.1291192454573493,2.720414922040923,1.2917701342932704,30.397041475168418,3.465993948934496,1.452333114225165,4.219836314117313,1.476924282165347,5.6253099958742085,1.5491389492573715,5.780537308062157,3.6476856200611554,4.3582767006920236,202.07012271603153,29.426976829104795,5.160581717304855,13.796833017608641,3.2870916668641974,4.389919802950339,39.41985950759247,4.25994021277074,7.248408477481691,False,29.488790578776996
14.5,0.24643,3638.1,4592.3,9.164,26.766,41.875,2700.5,75.669,120.39,0.32435,80.14,51.953,2628.9,26.989,50.79,3098.2,23.424,65.824,232.55,339.97,94.765,76.961,31.795,9.0398,25.992,6.8966,18.582,1.6887,32.841,13.832,24.326,1.243,18.804,2.2857,4.8395,2.2894,0.027463,0.83621,0.10763,53.902,44.209,63.071,54.082,24.375,63.046,21.778,38.666,43.848,48.362,48.159,40.249,17.103,1.4663040969061636,206.29778347504077,4.055270422954711,9.51395591008702,34.52618820149191,4.7222214769615585,14.630332294303349,0.214569672022619,1.3717024013547814,2.612799215643918,11.927993136360548,1.8504440667511477,5.888452883475327,0.5427567342846105,14.1539765701849,2.4283186718054726,1.3101711328674601,3.373683186521687,35.87089109353103,38.7088478595241,8.23768867581629,1.9211054621570514,0.9506757449898529,2.57838907851188,5.899709260506421,18.34295598189398,1.5825994245505752,10.754160260372053,31.389794674549165,13.293695186592338,1.7939818193248898,2.3371586074602355,2.9618161914424546,1.2697206096283342,31.41585864028283,3.772443793700514,1.6009941052269232,4.171072805116157,1.5902486906364535,5.570943018704064,1.6834588797595194,5.72378394969419,0.22148229863351204,5.840122910749229,207.38483418640308,2.4265396986825474,5.668277231183447,13.597922776180786,5.888524502048589,2.427849386999544,41.8580963900026,2.7443573619110064,3.55618115793424,False,32.051948373390644
14.55,0.29403,3632.7,4545.2,9.3315,26.542,42.445,2699.7,74.999,120.4,0.33241,80.063,51.132,2628.0,25.572,48.755,3098.3,23.096,65.834,233.24,339.63,94.54,77.037,32.051,8.9502,26.121,6.942,19.111,1.7085,32.354,13.711,23.841,1.3014,18.777,2.2545,4.8572,2.261,0.019446,0.85035,0.10574,54.147,43.442,63.625,54.048,29.026,62.452,21.733,39.047,41.43,43.652,47.988,41.002,17.884,1.5483218684681477,231.69630347178594,5.102957530859831,1.415495578096995,21.373678021922068,13.244583117252846,4.94735654673998,0.5552052544463532,9.028095412519157,0.010197218713957658,9.57015287410617,0.2460235020101865,3.2252329288134303,0.8303511120951564,1.897236366314812,5.330770243559913,0.7927566488450737,1.0551595927541875,36.660652025107964,38.37232089364899,8.391693684905068,8.917949282198087,0.5413533530337713,10.322728199165004,0.6127504877888462,12.004741116152685,0.6311432950037357,0.3073567412453674,37.36666320788832,3.9745472133410025,12.869477626723635,6.8878129401268176,0.5545486573185794,5.223903615419634,16.753983353456707,4.149975306115432,2.1855072180829973,0.21135419312217021,4.820326515975441,3.57897184260631,3.698508000507553,3.6633244248028993,4.10996720850436,3.755941318747697,232.64608087492695,5.247062610575079,5.688076181432486,13.472473792793194,3.224981294555406,5.330717548001158,40.154111076330054,3.410973168755039,1.2106826136783706,False,22.04517463688775
14.6,0.29579,3637.9,4492.0,9.3187,26.716,42.077,2701.0,74.673,120.37,0.32934,80.146,50.187,2628.7,23.454,50.849,3100.3,23.243,65.802,234.1,339.55,94.779,77.266,32.051,8.9502,26.121,6.942,19.111,1.7085,32.354,13.711,23.841,1.3014,18.777,2.2545,4.8572,2.261,0.019446,0.85035,0.10574,54.147,43.442,63.535,54.685,28.853,61.375,21.481,39.421,38.65,48.498,47.909,39.557,17.513,1.6119165976241918,231.61876372785147,3.8703102297210537,6.088465900866405,20.314657588685044,6.691126615937134,7.103376766043409,1.6809181385380711,12.15771357697056,8.12871771386799,10.775417339304056,0.6240137301238923,0.10227231522476177,1.7326219599928185,13.918295194794531,2.602403367839141,0.47827336918784324,2.1246235816990797,34.53275713014096,37.40206045008776,8.619085736656313,1.7983693065993267,5.368767472128959,10.54201168165256,0.5363268722316643,12.305341925116455,0.6004110533180929,0.2791668622153291,35.93556880006137,3.6130097259548295,13.840882860795366,6.464705476919438,0.536390075366254,4.723530847022071,15.90658952145731,3.781545540142231,1.9725725119657278,0.20129592699668658,4.484933920000105,3.532549630523764,3.495759340403014,3.602847563488398,3.1625062592097057,6.803224246134766,230.44165376394295,10.335792459821246,4.6348481828010435,11.882174700630422,0.1028799535574889,2.6017990315068524,38.56948964603931,9.45578570660611,2.3717644802514126,False,32.71091809273382
14.65,0.27527,3629.5,4483.7,9.2753,27.144,41.994,2703.4,74.62,120.4,0.31418,80.388,49.798,2631.6,25.258,50.533,3100.6,23.255,65.846,234.65,339.78,94.497,77.594,32.254,8.8449,26.505,6.7978,19.209,1.7074,32.695,13.836,23.988,1.2037,19.003,2.2487,4.8526,2.3649,0.019446,0.85035,0.10574,54.147,43.442,63.246,53.473,26.537,59.717,22.196,37.968,37.505,47.767,47.856,41.359,17.448,1.434788462758745,204.3640150128123,4.022723017724722,5.196143938502154,21.399315762694155,8.776383767328026,9.95534764380512,3.013064305712724,10.945575234539263,0.00934451541488771,18.901715905776555,4.258623131833678,1.0255245694429658,3.1616043991840983,0.3939424976089103,1.3049784724800835,1.09925012475177,2.189191469703911,34.158958037688976,37.971546641745874,9.126095717920562,9.695958627302671,12.41425420079035,14.17454792282424,6.8663427209720815,0.026851951813432185,6.469602604817556,0.6569709871587067,33.83065304943574,9.916060297316873,3.3977433819286924,2.7232040760709784,5.927625813864347,1.8878504456290763,13.221350934868239,1.435656522330795,7.235893390456406,0.1870882900329248,3.9899173798803993,2.9470369053448375,3.5819418846900413,3.156696370704237,1.5769246688488783,10.971403084698213,202.3322207792787,18.000614587443632,12.136660635497135,18.7205012590729,1.0253110994604324,1.3057172918559767,38.58783551847372,5.956339331477056,2.556935910428947,False,24.781361761132903
14.7,0.27106,3680.9,4453.0,9.3114,26.753,42.174,2701.6,75.025,120.37,0.31494,80.332,47.581,2629.3,24.94,51.043,3100.9,23.36,65.918,233.82,339.3,94.764,76.782,32.254,8.8449,26.505,6.7978,19.209,1.7074,32.695,13.836,23.988,1.2037,19.003,2.2487,4.8526,2.3649,0.019446,0.85035,0.10574,54.147,43.442,62.361,53.84,26.95,59.761,21.247,37.875,30.981,48.949,47.921,39.912,17.245,1.5933989074468609,204.0430696837414,3.3111265730661144,9.396645314000642,21.60383359673255,4.777007546225772,3.045719947779875,2.8720840014592923,5.367885441728328,7.597930277464883,19.0488079963896,2.4978774234789345,7.693751869777836,2.8144480737282866,2.2332942551284574,3.018399875442357,1.9311012719971343,2.735738443135132,35.57489458987606,37.169388428954846,8.722966015677835,2.143877292577174,6.607052417976266,14.977089486790685,6.953383904980898,0.025972148996336326,6.831637433591012,0.5777632597331069,34.24870416671519,10.27628429878523,3.533440548089022,3.292941913473358,5.99781161205084,2.0928776193242062,11.815328164533483,1.5001404197336143,7.351843120099982,0.18985922223487334,4.137130595842572,3.15549222663369,3.68166459582693,3.5299928788181094,6.2564412421788385,4.302792938912768,205.7767858403819,18.531624896307317,3.993017584324242,19.6357499470013,7.693391420798683,3.0176987010058234,38.78260569783227,5.658216546976628,2.9742554204074767,False,34.92850674068689
14.75,0.25233,3692.1,4463.7,9.3412,26.818,42.197,2697.9,75.23,120.4,0.32972,80.054,49.215,2626.2,26.096,48.952,3096.7,24.111,65.892,232.33,339.84,94.623,76.946,32.012,9.0233,26.111,6.8296,19.054,1.6615,32.943,13.901,23.947,1.1856,19.23,2.255,4.9544,2.3444,0.019446,0.85035,0.10574,54.147,43.442,63.446,53.408,25.006,61.482,21.721,39.338,35.788,44.11,48.049,41.331,15.468,1.4178676070092415,182.72080476418958,4.766168607459928,6.281059669236686,19.713561105902105,2.298412528517399,2.469591759847916,1.7582759085933424,2.6986954661056615,0.008690350322081052,11.19711407922016,4.022142046025403,2.7069627387324484,2.010768239845674,4.509433177174423,4.168839393665545,0.2113192256846407,7.989431008342582,33.16635277043538,35.023802900740975,10.759221406307443,5.902497764487053,2.6967152525644154,8.297119778921997,2.533117476678008,6.673422725543567,4.466636441866624,3.378099251056616,13.764015314012395,15.444351832344353,0.16966966520214058,2.4404033325807424,7.221823018916388,0.2611841939139517,11.39623400867143,9.881832464028715,4.073800066998552,0.18386852840703982,3.9684755152776234,2.846170962832336,3.363153890496208,3.052434661414187,2.7164829154153436,8.340731522592163,184.0115020286135,8.833518365184991,8.112890557850928,13.179345259750065,2.70652029861312,4.168458625121481,37.615561297226776,5.362984984614602,8.282495157799893,False,22.195950682835715
14.8,0.25459,3675.5,4433.1,9.3316,27.409,42.039,2698.0,75.406,120.41,0.33053,80.17,51.012,2627.3,24.346,50.369,3095.3,22.145,65.886,232.97,340.14,94.593,77.426,32.012,9.0233,26.111,6.8296,19.054,1.6615,32.943,13.901,23.947,1.1856,19.23,2.255,4.9544,2.3444,0.026085,0.84335,0.10527,52.543,43.852,63.73,53.775,24.784,59.697,22.153,39.239,41.078,47.387,48.365,41.161,20.097,1.4789584345372895,186.44825053352778,1.8308737224545175,11.046090115117114,19.324407049032015,18.465697170348406,8.683465516184654,2.186528255358585,0.8059461321810871,2.2902345772460566,10.706753303579942,2.1623369842722115,2.463112697929947,2.7476824733845024,5.010119984252112,0.670638645444332,0.02318690354321168,5.486701790843819,33.646272382237655,35.69370719391955,11.449412506085995,7.255618766709941,7.3256220968224355,9.017714180343502,2.6362281910844434,7.033889487792642,5.399920054063663,3.3323428824603134,13.827988138661397,15.481528670491798,0.1707093918744719,2.124820080706356,7.336391418820535,0.25237302520047505,13.118520759105891,9.352676295680762,4.358406357469316,3.0885785255401004,11.00278804739149,2.381560754020814,19.495606594195998,1.4165852646366281,4.753200538383882,3.9246093270515647,185.65052179485903,19.990530511163797,13.73580128591688,13.342088269109064,2.4622147324795605,0.668327085361392,38.40272856152906,4.434543737288879,5.193215508299207,False,31.142527861535243
14.85,0.27681,3650.7,4471.4,9.2176,27.09,42.1,2696.9,75.029,120.4,0.33714,80.148,49.297,2625.1,24.381,51.279,3094.1,23.672,65.902,234.44,339.84,94.594,76.984,31.792,9.0092,26.399,6.78,18.829,1.6787,32.797,13.98,23.91,1.1305,19.079,2.3179,4.8369,2.1912,0.026085,0.84335,0.10527,52.543,43.852,63.942,53.636,27.312,63.292,21.852,40.228,36.031,49.495,48.392,40.931,16.506,1.7556676403861187,205.26387344698517,1.056690891686738,5.624643031776865,33.08873123246184,7.118250654775819,7.159615233194946,2.3560925464268134,4.618962666085622,0.00988419770091726,8.666851505949666,3.6674869422732637,2.358888430983655,2.545876285912123,5.838935801743043,3.9606501292205274,0.13551024795778305,4.9793585211850635,33.88139538890696,37.150472716338996,11.521698819682872,7.48432852707741,2.7836338735489456,4.003744504516902,1.8980126911486443,0.7748250783383537,9.093170656459241,11.199010243490418,22.51909428642037,17.04010612686631,3.8055452114852444,1.8425739550447036,13.240154668598054,4.417071462105026,38.811174676223565,3.232492845675049,16.499877829814153,3.1593525685625456,13.055429159959044,2.8134668043900106,23.577709253188367,1.4509906949552238,6.820430689687798,5.232160151727224,205.77699619091194,1.9725670477260286,12.006331707928995,10.675710035014726,2.358856486866017,3.9614485449759065,38.87141684949689,2.7041489749278314,5.273460186009543,False,43.01141969790559
14.9,0.28003,3675.3,4480.2,9.2519,26.605,42.35,2695.1,74.751,120.42,0.33518,80.12,50.839,2623.6,27.073,49.074,3094.8,22.152,65.907,235.04,339.21,94.635,77.179,31.792,9.0092,26.399,6.78,18.829,1.6787,32.797,13.98,23.91,1.1305,19.079,2.3179,4.8369,2.1912,0.026085,0.84335,0.10527,52.543,43.852,63.52,53.531,26.995,60.225,21.446,40.467,40.569,44.39,48.498,41.108,20.111,1.836641663793258,203.53958278158785,2.346320917180878,3.6610597510888323,28.50432855827846,9.789367931620239,1.2491364242750647,2.0541499430868413,6.67114614031718,4.902556942578318,9.908665467595046,5.145833086265378,2.0728291439071684,2.4497719063451204,12.695473308067314,3.9395997869739423,0.592801616452006,5.498350982768895,32.839350270545346,36.34191377769334,9.963107070630576,5.942770713191151,1.5064524438746614,4.0744790627636025,1.86994093842732,0.7604977792224017,9.29814839094101,10.358612784722238,23.16688998181605,16.54476537474827,3.8219943070171216,1.6876356202080478,13.189666825727723,4.900704642195159,39.152184806764204,2.975123372375725,16.263400508256655,3.09049734163495,12.55724328985393,2.594549343287448,22.53025678911051,1.4158939417645326,4.185733935651592,6.848737876184642,201.9590499120352,17.83191983922069,7.851732626645075,10.388836815772411,2.07385708509073,3.9389630630624843,37.46212946457647,4.198443490304275,5.308174425656742,False,38.44393181030359
14.95,0.29967,3663.0,4494.4,9.2948,27.181,42.272,2695.2,76.045,120.4,0.34622,80.166,50.495,2623.2,24.946,51.726,3094.5,22.303,65.907,233.28,339.43,94.67,77.158,32.236,9.0224,26.125,6.9814,19.197,1.6604,33.033,13.941,23.636,1.2679,18.942,2.2507,4.9229,2.2944,0.026085,0.84335,0.10527,52.543,43.852,64.239,53.886,29.848,61.036,21.587,41.42,39.558,50.528,48.811,41.352,19.761,1.777337274555568,216.63979375565728,0.8713897013530384,0.6686868056497934,27.016801039247554,10.730640897804204,1.132829977239027,2.4262173553904134,11.769394999059513,2.631979968969484,5.470537822744276,4.778122803390475,0.9016348641070923,2.6143299492076646,2.643268345144208,5.931931635706334,0.8519043057396181,4.552234007923752,35.273273442021406,36.78178542511102,11.274732399413997,5.0188955804952915,0.7736342344534527,16.292438187047146,2.5519068290369713,3.9546030722589176,3.2397477692044387,2.90884522552437,13.843170900926932,20.119126295727085,1.1834938915061555,3.6920966049783246,3.1009154891576927,10.008535295144933,10.657277898970763,4.694829266525534,1.5550397001056475,3.4005551871757462,12.704586435492839,2.6946610994013787,21.750302704681353,1.5992813290537315,8.80085409627103,0.776135822493714,218.88076797850877,14.891506736445232,10.15035957452131,7.177548227968088,0.902853093344711,5.933005464932035,40.47312600483488,6.356216484026552,4.348348669320235,False,25.02294756421179
15.0,0.30326,3665.0,4488.0,9.3507,26.661,42.302,2695.6,74.843,120.43,0.34396,80.349,49.007,2624.7,25.408,49.511,3095.2,23.545,65.94,236.9,339.11,94.488,77.535,32.236,9.0224,26.125,6.9814,19.197,1.6604,33.033,13.941,23.636,1.2679,18.942,2.2507,4.9229,2.2944,0.026085,0.84335,0.10527,52.543,43.852,64.204,53.962,29.494,58.501,21.572,41.695,35.179,45.403,48.646,40.844,16.773,1.7469212753916852,216.01161902754455,1.1091856669540736,1.391782395772851,19.63600734333744,8.215730312301638,0.30070381764878074,3.0433341246156966,4.352386957044027,4.892229838162066,6.581513964275587,0.6928847152944652,3.3124806335108197,3.6312485909864094,0.13431306918351404,2.2422024928827886,1.6021074056996303,3.760993212874158,32.991298776937555,36.46851494752256,10.184311857890231,10.42512142024264,8.987368772876852,16.56712386151448,2.3799881433253676,3.771064993476513,3.2286349808616825,2.5772578697439625,13.388029479105494,18.413564178249725,1.1976793848650162,3.2678065504750053,3.1645968308020307,9.792397195497017,9.916565439792924,4.573920476505951,1.5054555931654994,3.206920040517258,11.903529194646563,2.4363800400325006,21.593536547430475,1.5243879435595544,8.692852316922094,1.901222081794347,215.21454460999394,28.612397195033004,9.438349053027322,6.45923719854952,3.3121327970631325,2.2435783202926,37.00688271741144,1.9335931380750013,4.1329551246460525,False,25.645499077515495
15.05,0.25953,3682.7,4510.2,9.2751,27.107,42.332,2693.5,75.285,120.38,0.3425,80.253,51.272,2620.9,26.366,50.44,3092.9,23.329,65.999,237.01,339.26,94.681,77.169,32.12,8.8982,26.594,7.0672,19.138,1.6619,33.145,13.907,23.587,1.4362,18.848,2.32,4.8011,2.3229,0.010675,0.84439,0.096639,53.766,43.966,62.135,52.753,25.703,60.915,21.497,41.024,41.845,47.552,48.63,40.41,17.306,1.83128522143854,184.84260676455548,3.943605029713466,3.787674941388987,28.103082199178875,7.696513080459565,0.2758998164839449,2.27529930051058,1.2964810934356847,5.046948201709471,7.5880192299895795,3.486648789483377,3.0959201507601475,2.2708602299603706,6.918612482674009,0.8407445221488484,0.6346556382599848,2.172083248073724,32.8572308765472,35.31921901593134,9.982884693520598,3.610981673341364,0.3361877682987857,11.341561741053372,5.5018776770619064,6.349746843449629,8.066553152789833,4.940741153373388,14.140398290788575,22.93347484035896,1.2902150891106783,3.126820940998346,8.195751813925417,14.594415636808648,35.87764363305183,10.410711623632942,0.9701592966376289,5.2439887996150105,14.55991890739146,2.255237925511631,1.347102468410951,3.886324926161632,7.599526274682652,17.579160674666895,186.45603689465736,15.152233116786261,8.590080166324022,9.217889411833914,3.097444412827246,0.8395009833542705,35.430022197611045,2.0207636792677404,2.452847225826515,False,27.899663735374503
15.1,0.2599,3653.9,4404.3,9.2213,26.406,42.418,2693.6,75.014,120.4,0.34431,80.352,48.244,2621.8,25.244,49.997,3092.1,22.862,66.036,234.49,339.92,94.748,77.622,32.12,8.8982,26.594,7.0672,19.138,1.6619,33.145,13.907,23.587,1.4362,18.848,2.32,4.8011,2.3229,0.010675,0.84439,0.096639,53.766,43.966,62.631,54.02,25.668,61.317,21.289,40.803,32.931,46.528,48.936,41.066,18.377,1.85529312097004,180.74569922800595,0.2185024400258014,11.08332382302028,31.85405362277152,17.22083793106139,1.938082243135017,2.654538515873154,0.9931804119278625,2.337695272265646,7.26117955629745,1.4813723154670815,5.344928607533528,2.9304983549867223,0.8745251730896052,0.5550570957772096,0.5236418001045711,0.6396790083650346,32.27686937944453,31.207242956011402,10.773557773693161,1.4997170354752372,9.602882473246575,12.120915541955046,5.611414261151646,6.2058439015517,8.229406748810328,4.777737033807728,13.690629899156674,20.870244533778916,1.3018348276851799,2.640942617102693,7.943098526962365,13.227797100240451,35.015434715964396,8.329061364343481,0.9191887785938215,4.9864395479604315,13.525602337681239,2.258842363782468,1.3013675380608942,3.640650780926774,2.2703686534604803,3.934372042854317,181.48528149130377,11.87779941724806,6.316219175419649,10.393514200848642,5.346362059372162,0.5555407881243923,33.98006888947871,3.2154667075939374,0.30291162505652575,False,26.85468793389649
15.15,0.2705,3654.0,4442.6,9.3474,27.01,42.418,2694.9,75.174,120.4,0.339,80.461,50.147,2622.8,26.494,50.76,3093.1,22.407,66.069,235.26,339.67,94.704,77.416,32.021,8.7238,26.064,6.8504,19.427,1.6627,32.572,13.911,23.446,1.361,18.819,2.2603,4.909,2.3505,0.010675,0.84439,0.096639,53.766,43.966,61.743,53.641,26.847,59.598,21.627,40.708,38.532,48.293,48.949,41.255,19.457,1.8644875887182573,188.60835676202854,0.10012327505457765,5.246153572490475,23.96443379337685,3.757452968116373,1.8343306516071427,3.3894554780892214,1.514664219771857,2.4265602263142,10.380620240420678,0.4385268316340077,0.05217610522980834,3.4860799845557,8.00172038070976,2.000912430072365,1.354977028933531,3.766125373086035,33.95143560320625,33.52176908546269,10.680029702468858,2.3048845393133126,4.992624630615946,8.47965395410128,20.042492351388123,2.053340022832449,4.030114505398854,1.012398504248931,13.52721935684263,8.345251838847764,1.6647804565158821,3.5416346226155984,3.188540326852954,15.497674508990087,11.80595738602766,0.8639432047115895,3.2003028601746704,5.741781053996372,14.40579940363149,2.360706673810485,1.3616709522918413,3.8526618419482968,11.999110498562931,0.2799048750989762,190.4237090482257,22.93670475830933,10.218041306285107,11.599907763600132,0.0509075625689496,2.000205573902667,35.75364013905384,4.411016827196204,3.402199270909287,False,18.796017348672663
15.2,0.27144,3624.0,4486.7,9.2664,26.946,42.567,2695.6,74.615,120.4,0.33818,80.474,49.041,2623.7,24.027,50.436,3093.0,23.119,66.118,233.01,339.73,94.813,77.291,32.021,8.7238,26.064,6.8504,19.427,1.6627,32.572,13.911,23.446,1.361,18.819,2.2603,4.909,2.3505,0.010675,0.84439,0.096639,53.766,43.966,62.258,53.113,26.755,62.472,21.869,40.807,35.279,47.543,49.228,40.308,17.767,1.8526738086136627,189.68875991271844,5.225791524945726,0.39988537164504767,31.0726210549009,1.382798286450311,5.38128753638972,3.863382429621642,4.084076346175784,0.009790058321157038,10.380714725429785,0.3776703867183657,3.0959167482302523,3.9441864112514105,9.318638665756595,0.8091740694244971,1.4865342835689206,0.8435550094996712,32.681834869282014,29.617616910504665,10.415331407734072,0.7148772310134724,1.7679375835485822,8.278327208927735,20.893504666009328,2.052205096599352,3.4342598933246196,1.1755838011335427,12.964648986257039,8.876627742195376,1.4759208076113581,4.185843802992571,3.1646013308752123,15.331239528628464,11.097722505942544,0.9197976266477005,3.0832277702482944,5.31251694163397,15.634735068398383,2.2686413953913784,1.3989591999186122,3.7281175400169095,6.423421723294972,8.467157564552979,190.71182774032204,6.75495009155064,11.841116104414498,10.809575974278717,3.0957044545632266,0.8105899639330094,33.94808059128454,3.513972305887394,1.1886560197355067,False,25.082394486883306
